Price_ID,Feature_ID,id,price,neighbourhood_cleansed,property_type,bathrooms,bedrooms,minimum_nights
3331,3331,1132039,155,Centrum-West,Apartment,2,1,6
3332,3332,1132049,155,Centrum-West,Apartment,1,1,1
3333,3333,1132247,321,Westerpark,Boat,1,2,2
3334,3334,3237354,250,Geuzenveld - Slotermeer,House,1.5,4,2
3335,3335,1803390,70,Geuzenveld - Slotermeer,House,1.5,1,2
3336,3336,1190057,40,Geuzenveld - Slotermeer,House,1.5,1,2
3337,3337,4865057,85,De Pijp - Rivierenbuurt,Apartment,1,1,1
3338,3338,2099222,70,Westerpark,Apartment,1,0,3
3339,3339,1132591,140,Centrum-West,Apartment,1,1,3
3340,3340,5878179,175,Geuzenveld - Slotermeer,House,1.5,3,2
3341,3341,1254701,75,Centrum-Oost,Other,1,1,3
3342,3342,1134916,99,De Pijp - Rivierenbuurt,Apartment,1,1,3
3343,3343,1422023,115,De Pijp - Rivierenbuurt,Apartment,1,2,3
3344,3344,1188274,90,Watergraafsmeer,Bed & Breakfast,2,1,2
3345,3345,1881225,65,De Baarsjes - Oud-West,Apartment,1,1,2
3346,3346,2859942,99,Centrum-West,Apartment,1,1,2
3347,3347,1157625,199,Oud-Oost,Apartment,1,3,10
3348,3348,3511360,120,Centrum-Oost,Apartment,1,1,1
3349,3349,1158865,200,De Baarsjes - Oud-West,Apartment,1,1,3
3350,3350,2735075,275,Noord-West,House,1,3,1
3351,3351,1140928,75,De Pijp - Rivierenbuurt,Apartment,1,1,3
3352,3352,5666607,250,Westerpark,Apartment,2,1,2
3353,3353,3206556,100,De Pijp - Rivierenbuurt,Apartment,1,1,4
3354,3354,3766648,60,Osdorp,Apartment,1,1,2
3355,3355,1143176,200,Centrum-West,Apartment,1.5,2,2
3356,3356,1410121,85,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,2
3357,3357,883131,105,Centrum-West,Bed & Breakfast,1,2,1
3358,3358,1253770,55,Centrum-Oost,Apartment,1,2,1
3359,3359,1705179,230,Zuid,Apartment,1,1,2
3360,3360,5727342,125,Zuid,Apartment,1,2,2
3361,3361,1160873,90,De Baarsjes - Oud-West,Apartment,1,1,3
3362,3362,4063130,35,De Baarsjes - Oud-West,Apartment,1.5,1,2
3363,3363,1146847,140,Buitenveldert - Zuidas,Apartment,1,3,1
3364,3364,5361463,99,Centrum-Oost,Apartment,1,1,1
3365,3365,5728379,79,Westerpark,Apartment,1,2,1
3366,3366,3912050,85,De Baarsjes - Oud-West,Apartment,1,1,3
3367,3367,3280410,130,Centrum-West,Apartment,1,1,2
3368,3368,1155386,95,De Pijp - Rivierenbuurt,Apartment,1,1,3
3369,3369,1149694,77,Bos en Lommer,Apartment,1,1,2
3370,3370,1159432,75,Oud-Noord,House,1,1,2
3371,3371,1149725,95,Centrum-Oost,Bed & Breakfast,1,1,2
3372,3372,1150384,125,Westerpark,Apartment,1,1,2
3373,3373,3107052,99,Oud-Oost,Apartment,1,1,2
3374,3374,2058590,85,Zuid,Bed & Breakfast,1,1,1
3375,3375,1152623,99,Zuid,Apartment,1,1,1
3376,3376,2370541,34,Noord-Oost,Apartment,1.5,1,2
3377,3377,2471617,119,Centrum-Oost,Apartment,1,1,2
3378,3378,1155407,100,Centrum-West,Apartment,1,1,2
3379,3379,1155432,160,Noord-West,House,2,2,2
3380,3380,1560179,80,Oud-Oost,Apartment,1,1,3
3381,3381,5223344,120,Centrum-Oost,House,1,1,7
3382,3382,1155928,95,Westerpark,Apartment,1,2,2
3383,3383,1156162,89,De Pijp - Rivierenbuurt,Apartment,1,1,4
3384,3384,1250364,180,De Pijp - Rivierenbuurt,Apartment,1,3,2
3385,3385,4952768,79,Bos en Lommer,Apartment,1,0,1
3386,3386,1158751,99,Zuid,Apartment,1,1,2
3387,3387,1159067,75,Bos en Lommer,Apartment,1,1,3
3388,3388,1159148,100,Centrum-West,Apartment,1,1,4
3389,3389,3359105,90,De Baarsjes - Oud-West,Apartment,1,0,1
3390,3390,4538213,100,Zuid,Apartment,1,1,4
3391,3391,5027034,80,Centrum-Oost,Apartment,1,2,1
3392,3392,1161480,80,Centrum-Oost,Apartment,1,2,2
3393,3393,3730364,75,Noord-Oost,Apartment,1,1,1
3394,3394,3192179,50,Oud-Noord,Apartment,1,1,1
3395,3395,1162769,115,Oud-Oost,Apartment,1,2,4
3396,3396,5507178,110,Noord-West,House,1,3,2
3397,3397,3109603,90,Oostelijk Havengebied - Indische Buurt,Apartment,1,2,1
3398,3398,4486767,50,De Baarsjes - Oud-West,Bed & Breakfast,1,1,1
3399,3399,2791842,49,De Baarsjes - Oud-West,Cabin,1,1,1
3400,3400,4473450,125,Oud-Oost,House,1,1,1
3401,3401,1166277,79,De Baarsjes - Oud-West,Apartment,1,1,3
3402,3402,1180064,110,Centrum-Oost,Apartment,1,0,2
3403,3403,1264359,159,De Baarsjes - Oud-West,Apartment,1,1,1
3404,3404,1169962,90,Zuid,Apartment,1,1,3
3405,3405,4330946,120,De Pijp - Rivierenbuurt,Apartment,1.5,2,4
3406,3406,1168597,425,Centrum-Oost,House,2,5,2
3407,3407,1196602,70,Zuid,Apartment,1,1,1
3408,3408,1169001,75,Oud-Oost,Apartment,1,1,1
3409,3409,2324711,110,Centrum-West,Apartment,1,1,2
3410,3410,3195446,119,De Baarsjes - Oud-West,Apartment,1,1,2
3411,3411,1169992,125,Buitenveldert - Zuidas,Apartment,1,1,2
3412,3412,1170370,130,Centrum-Oost,Apartment,1,1,3
3413,3413,1185441,120,De Baarsjes - Oud-West,Apartment,1,1,4
3414,3414,1352035,220,Centrum-West,Apartment,1,2,2
3415,3415,3530007,120,Centrum-West,Apartment,1,1,2
3416,3416,3212510,75,De Pijp - Rivierenbuurt,Apartment,1,1,3
3417,3417,1790957,250,Centrum-Oost,Apartment,1,1,2
3418,3418,5595309,150,De Baarsjes - Oud-West,Apartment,1,2,5
3419,3419,3932097,219,De Pijp - Rivierenbuurt,Apartment,1,1,1
3420,3420,1185141,69,IJburg - Zeeburgereiland,Boat,1,1,3
3421,3421,5484153,72,Buitenveldert - Zuidas,Apartment,1,1,3
3422,3422,1174506,90,De Pijp - Rivierenbuurt,Apartment,1,1,3
3423,3423,1176457,104,Zuid,Apartment,1,1,1
3424,3424,1178672,155,Centrum-West,Bed & Breakfast,,1,1
3425,3425,1204426,155,Centrum-West,Bed & Breakfast,,1,1
3426,3426,1176942,65,De Baarsjes - Oud-West,Apartment,1,1,1
3427,3427,5744772,129,Westerpark,Apartment,1,1,2
3428,3428,1184680,130,De Baarsjes - Oud-West,Apartment,1,3,3
3429,3429,3598853,34,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,10
3430,3430,4304180,189,Zuid,Apartment,1,1,2
3431,3431,1225622,165,De Baarsjes - Oud-West,House,1.5,4,5
3432,3432,5089927,159,De Pijp - Rivierenbuurt,Apartment,1.5,1,2
3433,3433,1179403,84,Westerpark,Apartment,1,1,2
3434,3434,2383331,110,Watergraafsmeer,Apartment,1,2,3
3435,3435,1186647,89,Westerpark,Apartment,1,1,2
3436,3436,2323622,100,De Baarsjes - Oud-West,Apartment,1,1,1
3437,3437,3944495,99,Centrum-Oost,Apartment,1,1,2
3438,3438,1181257,115,Centrum-West,Apartment,1,1,3
3439,3439,1181428,125,Centrum-Oost,Apartment,1,1,2
3440,3440,3715133,140,Centrum-Oost,Apartment,1.5,1,2
3441,3441,1182724,100,Centrum-West,Apartment,1,1,1
3442,3442,1182208,200,Centrum-West,Apartment,1.5,1,1
3443,3443,4169270,70,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,1
3444,3444,1182522,80,De Baarsjes - Oud-West,Apartment,1.5,1,2
3445,3445,1182757,250,Westerpark,Apartment,1,4,2
3446,3446,1182656,59,Oud-Oost,Apartment,1,1,2
3447,3447,1184251,120,De Pijp - Rivierenbuurt,Apartment,1,2,6
3448,3448,1184501,109,Centrum-West,Apartment,1,1,3
3449,3449,2258583,190,Centrum-West,Apartment,1,1,1
3450,3450,1185186,199,Zuid,Apartment,1,1,4
3451,3451,3888355,150,Oostelijk Havengebied - Indische Buurt,House,1,3,4
3452,3452,3130083,250,Oostelijk Havengebied - Indische Buurt,House,1,3,4
3453,3453,1185426,138,Centrum-West,Apartment,,2,1
3454,3454,1185561,120,Oud-Noord,Apartment,1,1,2
3455,3455,5383712,95,De Baarsjes - Oud-West,Apartment,1,1,2
3456,3456,2912309,225,De Pijp - Rivierenbuurt,Apartment,2,2,2
3457,3457,3156297,120,Westerpark,Apartment,1,2,3
3458,3458,1186603,100,Bos en Lommer,Apartment,1,1,2
3459,3459,2465274,220,De Pijp - Rivierenbuurt,House,1.5,3,7
3460,3460,5688704,69,De Pijp - Rivierenbuurt,House,1,1,3
3461,3461,1190198,200,Zuid,Apartment,1,3,4
3462,3462,1190497,110,De Baarsjes - Oud-West,Apartment,1,1,2
3463,3463,1190535,75,Oud-Oost,Apartment,1,1,2
3464,3464,1359386,300,De Pijp - Rivierenbuurt,Apartment,1,3,2
3465,3465,2822136,100,De Baarsjes - Oud-West,Apartment,1,2,2
3466,3466,4442099,109,Centrum-Oost,Apartment,1,1,3
3467,3467,2444749,85,Westerpark,Apartment,1,2,2
3468,3468,1254753,115,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,2
3469,3469,4357055,350,De Pijp - Rivierenbuurt,Apartment,2,4,1
3470,3470,628465,95,De Baarsjes - Oud-West,Apartment,1,1,4
3471,3471,1194497,80,De Baarsjes - Oud-West,Apartment,1,2,2
3472,3472,1457959,110,Oostelijk Havengebied - Indische Buurt,Apartment,1,2,2
3473,3473,1662724,95,De Pijp - Rivierenbuurt,Apartment,1,1,3
3474,3474,1195666,200,Centrum-West,Apartment,1,3,2
3475,3475,1195964,100,De Baarsjes - Oud-West,Apartment,1,2,20
3476,3476,4315518,69,Bos en Lommer,Apartment,1,0,2
3477,3477,1196088,120,Oud-Noord,Apartment,1,1,2
3478,3478,4467049,140,Zuid,Apartment,1,2,2
3479,3479,3178188,85,Centrum-West,Apartment,1,1,2
3480,3480,3659861,100,Westerpark,Loft,1,0,2
3481,3481,1271610,90,Bos en Lommer,Apartment,1,2,4
3482,3482,1197874,60,Bos en Lommer,Apartment,1,1,2
3483,3483,3909970,99,Centrum-Oost,Apartment,1,2,2
3484,3484,1200768,100,De Baarsjes - Oud-West,Apartment,1,3,3
3485,3485,1762285,150,De Pijp - Rivierenbuurt,Apartment,1.5,3,3
3486,3486,1199338,150,Westerpark,Apartment,1,1,2
3487,3487,3020852,68,De Baarsjes - Oud-West,Apartment,1,1,2
3488,3488,1199491,235,Zuid,Apartment,1,1,2
3489,3489,4209897,300,Zuid,Apartment,2,5,3
3490,3490,5403528,100,Noord-West,House,1,3,3
3491,3491,5403090,44,Noord-West,House,0.5,1,1
3492,3492,1201747,200,De Baarsjes - Oud-West,Apartment,1,1,1
3493,3493,3049087,175,Slotervaart,Apartment,1,2,4
3494,3494,2888548,125,Bos en Lommer,Apartment,1,2,3
3495,3495,1202525,75,Centrum-West,Apartment,1,1,3
3496,3496,4535048,89,Oud-Oost,Apartment,1,1,1
3497,3497,1361490,105,Bos en Lommer,Apartment,1,2,2
3498,3498,1670151,149,Oud-Oost,Apartment,1,2,3
3499,3499,3023630,90,De Pijp - Rivierenbuurt,Apartment,1,1,3
3500,3500,3591367,90,Westerpark,Apartment,1,1,4
3501,3501,1394669,70,Oostelijk Havengebied - Indische Buurt,Bed & Breakfast,0.5,1,1
3502,3502,3573824,45,Oud-Noord,Apartment,1,1,1
3503,3503,3437310,95,De Baarsjes - Oud-West,Apartment,1,1,1
3504,3504,5654766,95,Oud-Oost,Apartment,1,1,2
3505,3505,3017116,175,Oostelijk Havengebied - Indische Buurt,Apartment,1,2,2
3506,3506,1209369,36,Watergraafsmeer,House,1,1,2
3507,3507,1209769,36,Watergraafsmeer,House,1,1,2
3508,3508,5155366,200,De Baarsjes - Oud-West,House,1,4,7
3509,3509,1209422,125,De Baarsjes - Oud-West,Apartment,1,1,2
3510,3510,1211540,90,Centrum-Oost,Apartment,1,1,2
3511,3511,4347592,130,Zuid,House,2,3,1
3512,3512,1211115,90,De Pijp - Rivierenbuurt,Apartment,1,1,2
3513,3513,1213011,215,Westerpark,Loft,1.5,3,7
3514,3514,2214081,85,Centrum-West,Apartment,1,1,2
3515,3515,2175600,120,De Baarsjes - Oud-West,Apartment,1,1,1
3516,3516,4534205,248,Slotervaart,Apartment,1,4,2
3517,3517,4399866,65,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,1
3518,3518,5895806,99,Oud-Noord,Apartment,1,3,2
3519,3519,2751317,80,De Baarsjes - Oud-West,Apartment,1,1,2
3520,3520,1406133,96,De Baarsjes - Oud-West,Apartment,1,1,3
3521,3521,1215214,65,De Baarsjes - Oud-West,Apartment,1,1,2
3522,3522,1216626,89,De Pijp - Rivierenbuurt,Apartment,1,1,2
3523,3523,1300170,125,Centrum-West,Apartment,1,1,2
3524,3524,3698943,175,Zuid,Apartment,1,3,2
3525,3525,5332142,80,Oud-Oost,Apartment,1.5,1,5
3526,3526,5886314,200,Centrum-West,Apartment,1.5,2,2
3527,3527,1220890,75,Watergraafsmeer,Apartment,1,1,3
3528,3528,1221934,249,De Pijp - Rivierenbuurt,Apartment,1.5,3,2
3529,3529,1221965,135,De Baarsjes - Oud-West,Apartment,1,1,3
3530,3530,1222078,300,Watergraafsmeer,House,2,3,7
3531,3531,4934646,125,Oud-Oost,Apartment,1,1,3
3532,3532,3910573,60,Slotervaart,House,1,1,5
3533,3533,1708637,75,De Pijp - Rivierenbuurt,Bed & Breakfast,1,1,1
3534,3534,1224695,95,De Baarsjes - Oud-West,Apartment,1,1,1
3535,3535,1223171,90,De Baarsjes - Oud-West,Apartment,1,1,2
3536,3536,1501539,149,Bos en Lommer,Apartment,1,1,3
3537,3537,1224580,111,Watergraafsmeer,House,1,1,2
3538,3538,1224935,149,Oostelijk Havengebied - Indische Buurt,House,2,3,5
3539,3539,1224802,89,Zuid,Apartment,1,1,2
3540,3540,1454784,80,De Pijp - Rivierenbuurt,Apartment,1,1,5
3541,3541,1582512,90,De Baarsjes - Oud-West,Apartment,1,2,2
3542,3542,1227125,42,Slotervaart,Apartment,1,1,1
3543,3543,5527412,47,Geuzenveld - Slotermeer,Apartment,1,1,1
3544,3544,4097099,90,De Pijp - Rivierenbuurt,Apartment,1,1,2
3545,3545,1228420,100,Zuid,Apartment,1,1,1
3546,3546,1354077,120,Centrum-Oost,Boat,1,2,3
3547,3547,5683158,150,Oud-Oost,Apartment,1,2,3
3548,3548,1229788,175,De Pijp - Rivierenbuurt,House,1,2,3
3549,3549,2301495,99,Centrum-Oost,Apartment,2,1,3
3550,3550,1229932,99,Centrum-West,Apartment,1,1,3
3551,3551,1230430,69,Oud-Oost,Apartment,1,1,1
3552,3552,5536831,50,Watergraafsmeer,Apartment,1,1,2
3553,3553,3307725,110,De Pijp - Rivierenbuurt,Apartment,1,2,2
3554,3554,4844569,100,Oostelijk Havengebied - Indische Buurt,House,1.5,1,2
3555,3555,1232503,145,Osdorp,Apartment,1,2,1
3556,3556,1234275,175,De Pijp - Rivierenbuurt,Apartment,2,3,1
3557,3557,1266178,65,De Pijp - Rivierenbuurt,Bed & Breakfast,1,1,2
3558,3558,1234593,59,Centrum-Oost,Apartment,1,1,4
3559,3559,1246242,260,Oud-Noord,House,1.5,3,2
3560,3560,1236227,295,Zuid,House,2,3,2
3561,3561,2548617,90,De Baarsjes - Oud-West,Apartment,1,3,3
3562,3562,1237950,150,Centrum-West,Bed & Breakfast,1,1,2
3563,3563,4088185,140,Centrum-West,Apartment,1,1,3
3564,3564,1238409,99,Watergraafsmeer,Apartment,1,0,2
3565,3565,3926085,99,Watergraafsmeer,Apartment,1,0,2
3566,3566,2669821,79,Westerpark,Apartment,1,1,5
3567,3567,1239528,80,De Pijp - Rivierenbuurt,Apartment,1,1,7
3568,3568,4711595,55,Bos en Lommer,Apartment,1,1,1
3569,3569,5416576,45,Buitenveldert - Zuidas,Apartment,1,1,1
3570,3570,2865248,75,Westerpark,Apartment,1,1,1
3571,3571,4090285,120,Oud-Oost,Apartment,1,1,4
3572,3572,4489742,80,De Pijp - Rivierenbuurt,Apartment,1,1,1
3573,3573,1350384,110,Oud-Oost,Apartment,1.5,3,4
3574,3574,1245102,225,Westerpark,Apartment,1,3,2
3575,3575,1245504,245,De Pijp - Rivierenbuurt,Apartment,1,2,3
3576,3576,2378471,95,De Baarsjes - Oud-West,Apartment,1,2,1
3577,3577,1380875,60,De Pijp - Rivierenbuurt,Apartment,1,1,1
3578,3578,1247334,60,De Pijp - Rivierenbuurt,Bed & Breakfast,1,1,1
3579,3579,1247744,80,De Baarsjes - Oud-West,Apartment,1,1,5
3580,3580,1262892,150,De Baarsjes - Oud-West,Apartment,1,1,4
3581,3581,1250716,140,De Baarsjes - Oud-West,Apartment,1,2,4
3582,3582,1292131,135,De Baarsjes - Oud-West,Apartment,1,1,2
3583,3583,1254051,330,De Baarsjes - Oud-West,Loft,1.5,4,3
3584,3584,3294912,150,De Baarsjes - Oud-West,Apartment,1.5,1,3
3585,3585,1250138,90,Centrum-West,Apartment,1,1,1
3586,3586,3248280,50,Oud-Oost,Boat,0,0,1
3587,3587,1251112,150,Buitenveldert - Zuidas,House,1,2,6
3588,3588,1437998,180,Centrum-West,Apartment,1,1,5
3589,3589,2202413,95,Oud-Oost,Apartment,2,1,1
3590,3590,4076501,85,Zuid,Apartment,1,1,1
3591,3591,3594030,100,Centrum-West,Apartment,1,1,3
3592,3592,1534620,135,Centrum-West,Apartment,1,1,3
3593,3593,5480241,89,De Baarsjes - Oud-West,Apartment,1.5,1,2
3594,3594,1255919,129,Westerpark,Apartment,1,1,2
3595,3595,1255976,79,Watergraafsmeer,Apartment,1,1,7
3596,3596,2966678,110,De Pijp - Rivierenbuurt,Apartment,1,1,3
3597,3597,1256281,125,Centrum-West,House,1,1,4
3598,3598,1852461,99,De Baarsjes - Oud-West,Apartment,1,2,2
3599,3599,1329551,149,Westerpark,Apartment,1,1,2
3600,3600,1258896,110,Centrum-West,Apartment,1,1,1
3601,3601,2121189,80,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,3
3602,3602,5067495,125,Centrum-West,Apartment,1,1,3
3603,3603,2235708,135,De Pijp - Rivierenbuurt,Apartment,1,2,1
3604,3604,1387516,45,Bos en Lommer,Apartment,1,1,2
3605,3605,1618106,50,Bos en Lommer,Apartment,1,1,2
3606,3606,1364674,50,Bos en Lommer,Apartment,1,1,2
3607,3607,1260194,200,Centrum-West,Apartment,1,1,1
3608,3608,1359613,56,Centrum-Oost,Apartment,1,1,1
3609,3609,1260229,110,Centrum-West,Boat,1,1,3
3610,3610,3411355,45,Bos en Lommer,Apartment,1,1,1
3611,3611,1261457,190,Centrum-Oost,Apartment,1,3,4
3612,3612,5819991,150,Centrum-West,Apartment,1,1,2
3613,3613,1278953,119,Centrum-West,Apartment,1,1,3
3614,3614,1266626,95,Centrum-West,Apartment,1,1,3
3615,3615,1261569,185,Centrum-West,Apartment,1,2,5
3616,3616,1261893,85,IJburg - Zeeburgereiland,Apartment,1,1,1
3617,3617,1261957,99,De Baarsjes - Oud-West,Apartment,1,1,2
3618,3618,1261961,125,De Pijp - Rivierenbuurt,Apartment,1,1,3
3619,3619,1262157,195,Zuid,House,1,3,4
3620,3620,4254782,185,Centrum-Oost,Boat,1.5,2,3
3621,3621,4043791,80,Centrum-Oost,Boat,1.5,1,2
3622,3622,4413309,70,Centrum-Oost,Boat,1,1,2
3623,3623,3743958,404,Westerpark,House,1,4,1
3624,3624,1491113,150,De Baarsjes - Oud-West,Apartment,1.5,2,2
3625,3625,1560181,105,De Pijp - Rivierenbuurt,Apartment,1.5,2,4
3626,3626,1265244,110,De Baarsjes - Oud-West,Apartment,1,2,3
3627,3627,1265722,150,Centrum-West,Boat,1,1,5
3628,3628,1278624,400,Zuid,Apartment,2,5,2
3629,3629,1267051,75,Zuid,House,1,1,3
3630,3630,1267647,130,Westerpark,Apartment,1.5,2,2
3631,3631,1707937,100,Westerpark,Apartment,1,1,1
3632,3632,1295669,149,Watergraafsmeer,Apartment,2,2,1
3633,3633,3294817,65,Centrum-Oost,Apartment,1,1,7
3634,3634,1269663,60,Slotervaart,Apartment,1.5,1,3
3635,3635,1269728,150,Westerpark,Apartment,2,2,3
3636,3636,4896573,80,De Baarsjes - Oud-West,Apartment,1,1,3
3637,3637,1274388,200,Watergraafsmeer,Apartment,1,3,3
3638,3638,5614235,50,Oud-Noord,Boat,0.5,1,1
3639,3639,1272352,85,Bos en Lommer,Apartment,1,1,3
3640,3640,1272704,90,Oud-Oost,Apartment,1,1,2
3641,3641,3423633,95,Centrum-West,Apartment,1,1,21
3642,3642,1308452,70,Centrum-Oost,Apartment,1,1,3
3643,3643,1650475,350,Watergraafsmeer,House,1,3,1
3644,3644,1276328,135,Centrum-West,Apartment,1,1,3
3645,3645,5321742,100,Centrum-Oost,Apartment,1,1,2
3646,3646,5321743,100,Centrum-Oost,Apartment,1,1,2
3647,3647,4711240,95,De Baarsjes - Oud-West,Apartment,1,2,2
3648,3648,4779928,49,De Baarsjes - Oud-West,Apartment,1,1,2
3649,3649,4711239,95,De Baarsjes - Oud-West,Apartment,1,2,2
3650,3650,4779929,49,De Baarsjes - Oud-West,Apartment,1,1,2
3651,3651,4794851,249,Centrum-West,Apartment,1,2,3
3652,3652,4855153,299,Centrum-West,Apartment,1,2,3
3653,3653,2792224,110,Centrum-Oost,Apartment,1,1,2
3654,3654,2854612,150,Oostelijk Havengebied - Indische Buurt,Apartment,1,1,7
3655,3655,1280518,120,Centrum-Oost,Boat,1,1,1
3656,3656,1794565,115,De Pijp - Rivierenbuurt,Apartment,1.5,1,2
3657,3657,3349039,125,Oostelijk Havengebied - Indische Buurt,House,1,1,5
3658,3658,1302658,100,Centrum-Oost,Apartment,1,1,2
3659,3659,1282489,75,Oud-Noord,Apartment,1,1,3
3660,3660,5846908,95,Oud-Noord,Apartment,1,1,4
3661,3661,1283544,90,Oud-Oost,Apartment,1,1,1
3662,3662,4967858,110,De Baarsjes - Oud-West,Apartment,1,1,1
3663,3663,1970386,99,De Pijp - Rivierenbuurt,Apartment,1,,2
3664,3664,4844736,97,Watergraafsmeer,Apartment,1,1,1
3665,3665,5374067,179,Oud-Oost,Boat,1,3,1
3666,3666,5654702,225,Westerpark,Apartment,1,2,2
3667,3667,1285437,125,Zuid,Apartment,1,1,2
3668,3668,2543107,240,De Pijp - Rivierenbuurt,Apartment,1.5,4,3
3669,3669,2275119,200,Centrum-Oost,House,1.5,4,1
3670,3670,3495139,300,Zuid,House,2.5,4,3
3671,3671,5370072,349,Zuid,House,1.5,4,3
3672,3672,2859916,125,Buitenveldert - Zuidas,Apartment,1.5,3,3
3673,3673,2179046,200,De Baarsjes - Oud-West,Apartment,1.5,3,2
3674,3674,1928669,250,Centrum-Oost,Apartment,2,3,3
3675,3675,3571957,135,Westerpark,Loft,1.5,3,3
3676,3676,2179037,150,Oostelijk Havengebied - Indische Buurt,Apartment,1.5,3,1
3677,3677,3550515,350,Centrum-West,House,2.5,3,3
3678,3678,4515080,109,De Pijp - Rivierenbuurt,Apartment,2,2,3
3679,3679,3238898,300,Centrum-West,House,1.5,2,3
3680,3680,3744611,199,Centrum-West,Apartment,1,2,3
3681,3681,5648508,189,Centrum-West,Apartment,1.5,2,3
3682,3682,4487945,75,Oud-Oost,Apartment,1.5,1,3
3683,3683,1465724,90,Slotervaart,Apartment,1.5,3,2
3684,3684,4459361,165,Centrum-West,Apartment,1.5,2,3
3685,3685,2632132,145,Centrum-West,Apartment,2,3,3
3686,3686,2991194,135,De Baarsjes - Oud-West,Apartment,1.5,2,3
3687,3687,4466986,120,Zuid,Apartment,1.5,2,3
3688,3688,4466894,90,De Baarsjes - Oud-West,Apartment,1.5,2,3
3689,3689,3410556,135,Zuid,Apartment,1.5,2,3
3690,3690,5033421,135,Centrum-Oost,Apartment,1,2,3
3691,3691,1852802,140,Zuid,Apartment,1,2,1
3692,3692,1988154,110,Centrum-Oost,Apartment,1.5,2,2
3693,3693,1903792,120,De Pijp - Rivierenbuurt,Apartment,1,2,3
3694,3694,3988746,85,De Pijp - Rivierenbuurt,Apartment,1,2,3
3695,3695,4253256,100,De Pijp - Rivierenbuurt,Apartment,1.5,2,3
3696,3696,4079436,150,De Baarsjes - Oud-West,Apartment,1.5,2,3
3697,3697,2343023,100,De Baarsjes - Oud-West,Apartment,1,2,2
3698,3698,1973967,199,De Baarsjes - Oud-West,Apartment,1.5,2,2
3699,3699,3306522,150,Centrum-Oost,Apartment,1,2,3
3700,3700,2877737,150,Zuid,Apartment,1.5,2,2
3701,3701,2515051,250,De Baarsjes - Oud-West,Apartment,2.5,2,3
3702,3702,2632165,128,Centrum-West,Apartment,1,2,3
3703,3703,3414294,129,Westerpark,Boat,1,2,3
3704,3704,4674811,200,Centrum-West,Apartment,1.5,2,3
3705,3705,1894301,75,Bos en Lommer,Apartment,1.5,2,2
3706,3706,2091668,100,De Baarsjes - Oud-West,Apartment,1,2,2
3707,3707,1839132,75,Oud-Oost,Apartment,1,2,3
3708,3708,3294847,135,Centrum-West,Apartment,1.5,2,3
3709,3709,3736952,500,Centrum-West,Apartment,1,2,1
3710,3710,4460038,135,Centrum-West,Apartment,1,2,3
3711,3711,5777231,175,Centrum-West,Apartment,1.5,2,3
3712,3712,2213679,150,Oostelijk Havengebied - Indische Buurt,Apartment,1,2,1
3713,3713,2457491,199,Westerpark,Apartment,1,1,1
3714,3714,4184897,100,Oud-Oost,Apartment,1.5,1,3
3715,3715,4731857,70,Oud-Oost,Apartment,1,1,3
3716,3716,2306038,100,Zuid,Apartment,1.5,1,3
3717,3717,3294867,90,Zuid,Apartment,1,1,3
3718,3718,4712004,150,Zuid,Apartment,1,1,3
3719,3719,5122862,80,De Baarsjes - Oud-West,Apartment,1,1,3
3720,3720,1600986,200,Centrum-Oost,Apartment,1.5,1,3
3721,3721,1776216,60,Centrum-Oost,Apartment,1,1,3
3722,3722,3760214,125,Centrum-Oost,Apartment,1,1,3
3723,3723,4799625,70,Westerpark,Apartment,1,1,3
3724,3724,2068877,75,De Pijp - Rivierenbuurt,Apartment,1,1,2
3725,3725,2470646,99,De Pijp - Rivierenbuurt,Apartment,1,1,3
3726,3726,3854655,100,De Baarsjes - Oud-West,Apartment,1,1,3
3727,3727,1894352,110,De Baarsjes - Oud-West,Apartment,1,1,2
3728,3728,4571103,125,Centrum-West,Apartment,1,1,3
3729,3729,3815052,70,Oud-Oost,Apartment,1.5,1,3
3730,3730,2054261,115,De Baarsjes - Oud-West,Apartment,1,1,3
3731,3731,2994824,225,Centrum-West,Apartment,1.5,1,3
3732,3732,1894286,150,De Pijp - Rivierenbuurt,Apartment,1.5,1,3
3733,3733,4683879,80,Oud-Oost,Apartment,1,1,3
3734,3734,1894270,120,Zuid,Apartment,1,1,4
3735,3735,3993481,85,Centrum-West,Apartment,1,1,3
3736,3736,2713798,150,Centrum-West,Apartment,1,1,3
3737,3737,3863795,115,Centrum-West,Apartment,1,1,3
3738,3738,3863908,70,Centrum-West,Apartment,1,1,3
3739,3739,4132336,150,Centrum-West,Apartment,1,1,3
3740,3740,4843449,130,Centrum-West,House,1.5,1,3
3741,3741,2343032,75,Bos en Lommer,Apartment,1.5,1,3
3742,3742,5846305,175,Centrum-West,Apartment,1,0,3
3743,3743,5875312,150,Centrum-West,Apartment,1,0,3
3744,3744,5846179,150,Centrum-West,Apartment,1,0,3
3745,3745,2457327,150,Centrum-West,Apartment,1,0,3
3746,3746,3046890,125,Centrum-Oost,Apartment,1,1,3
3747,3747,3934117,109,Centrum-West,Apartment,1,1,3
